DATE,Electricity,Humidity,Temperature
2020-09-25 20:00:00 EDT,955,72,13.6
2020-09-25 21:00:00 EDT,892,78,12.4
2020-09-25 22:00:00 EDT,830,81,11.9
2020-09-25 23:00:00 EDT,771,86,10.2
2020-09-26 00:00:00 EDT,717,86,9.8
2020-09-26 01:00:00 EDT,682,91,8.5
2020-09-26 02:00:00 EDT,669,92,8.2
2020-09-26 03:00:00 EDT,671,91,8
2020-09-26 04:00:00 EDT,665,91,8.1
2020-09-26 05:00:00 EDT,681,89,8.2
2020-09-26 06:00:00 EDT,712,89,8
2020-09-26 07:00:00 EDT,737,93,7
2020-09-26 08:00:00 EDT,771,90,8.9
2020-09-26 09:00:00 EDT,798,89,11.6
2020-09-26 10:00:00 EDT,799,82,16.5
2020-09-26 11:00:00 EDT,836,70,20.9
2020-09-26 12:00:00 EDT,863,68,22.2
2020-09-26 13:00:00 EDT,881,57,25
2020-09-26 14:00:00 EDT,898,55,25
2020-09-26 15:00:00 EDT,902,49,25.6
2020-09-26 16:00:00 EDT,946,46,24.7
2020-09-26 17:00:00 EDT,959,44,23.7
2020-09-26 18:00:00 EDT,963,50,22.5
2020-09-26 19:00:00 EDT,968,58,21.2
2020-09-26 20:00:00 EDT,940,65,19.8
2020-09-26 21:00:00 EDT,884,71,18.8
2020-09-26 22:00:00 EDT,829,77,17.6
2020-09-26 23:00:00 EDT,778,79,17.2
2020-09-27 00:00:00 EDT,726,79,17.6
2020-09-27 01:00:00 EDT,684,84,17.4
2020-09-27 02:00:00 EDT,661,87,16.9
2020-09-27 03:00:00 EDT,650,88,17.1
2020-09-27 04:00:00 EDT,653,88,17.2
2020-09-27 05:00:00 EDT,667,89,17.1
2020-09-27 06:00:00 EDT,691,89,17.1
2020-09-27 07:00:00 EDT,713,91,16.8
2020-09-27 08:00:00 EDT,751,88,17.7
2020-09-27 09:00:00 EDT,802,82,19
2020-09-27 10:00:00 EDT,834,76,20.7
2020-09-27 11:00:00 EDT,875,73,21.2
2020-09-27 12:00:00 EDT,897,71,22.3
2020-09-27 13:00:00 EDT,907,65,23.8
2020-09-27 14:00:00 EDT,930,60,24.5
2020-09-27 15:00:00 EDT,931,56,25.4
2020-09-27 16:00:00 EDT,966,54,25.9
2020-09-27 17:00:00 EDT,1032,52,25.5
2020-09-27 18:00:00 EDT,1048,55,24.6
2020-09-27 19:00:00 EDT,1060,62,22.6
2020-09-27 20:00:00 EDT,1022,68,21.1
2020-09-27 21:00:00 EDT,949,72,19.9
2020-09-27 22:00:00 EDT,871,72,20
2020-09-27 23:00:00 EDT,794,83,18.2
2020-09-28 00:00:00 EDT,733,84,18
2020-09-28 01:00:00 EDT,695,85,17.8
2020-09-28 02:00:00 EDT,674,88,17.5
2020-09-28 03:00:00 EDT,667,87,17.8
2020-09-28 04:00:00 EDT,669,90,17.1
2020-09-28 05:00:00 EDT,709,91,16.9
2020-09-28 06:00:00 EDT,797,93,16.7
2020-09-28 07:00:00 EDT,871,98,14.9
2020-09-28 08:00:00 EDT,909,97,15.7
2020-09-28 09:00:00 EDT,947,93,17.5
2020-09-28 10:00:00 EDT,970,89,19.2
2020-09-28 11:00:00 EDT,995,83,20.3
2020-09-28 12:00:00 EDT,1031,69,23.6
2020-09-28 13:00:00 EDT,1056,65,24.6
2020-09-28 14:00:00 EDT,1074,58,25.9
2020-09-28 15:00:00 EDT,1089,56,25.7
2020-09-28 16:00:00 EDT,1139,54,25.6
2020-09-28 17:00:00 EDT,1203,52,26.1
2020-09-28 18:00:00 EDT,1164,56,24.5
2020-09-28 19:00:00 EDT,1163,63,22.6
2020-09-28 20:00:00 EDT,1104,72,20.7
2020-09-28 21:00:00 EDT,1056,75,20.6
2020-09-28 22:00:00 EDT,976,82,21
2020-09-28 23:00:00 EDT,875,74,21
2020-09-29 00:00:00 EDT,802,70,21.8
2020-09-29 01:00:00 EDT,755,74,20.8
2020-09-29 02:00:00 EDT,764,76,20.5
2020-09-29 03:00:00 EDT,759,80,19.8
2020-09-29 04:00:00 EDT,764,80,20.3
2020-09-29 05:00:00 EDT,812,79,20.7
2020-09-29 06:00:00 EDT,905,88,19.8
2020-09-29 07:00:00 EDT,969,96,18.6
2020-09-29 08:00:00 EDT,997,90,17.1
2020-09-29 09:00:00 EDT,969,91,16.1
2020-09-29 10:00:00 EDT,1004,89,15.8
2020-09-29 11:00:00 EDT,1009,76,17
2020-09-29 12:00:00 EDT,1016,76,17.1
2020-09-29 13:00:00 EDT,1020,72,17.8
2020-09-29 14:00:00 EDT,974,74,17.4
2020-09-29 15:00:00 EDT,991,74,17.3
2020-09-29 16:00:00 EDT,1031,77,16.9
2020-09-29 17:00:00 EDT,1064,81,16.3
2020-09-29 18:00:00 EDT,1049,85,15.8
2020-09-29 19:00:00 EDT,1038,83,15.5
2020-09-29 20:00:00 EDT,997,83,15.1
2020-09-29 21:00:00 EDT,928,90,14.3
2020-09-29 22:00:00 EDT,840,95,13.4
2020-09-29 23:00:00 EDT,787,97,12.8
2020-09-30 00:00:00 EDT,739,98,12.7
2020-09-30 01:00:00 EDT,702,98,12.7
2020-09-30 02:00:00 EDT,695,98,12.5
2020-09-30 03:00:00 EDT,680,99,12.4
2020-09-30 04:00:00 EDT,670,97,12
2020-09-30 05:00:00 EDT,709,97,11.7
2020-09-30 06:00:00 EDT,812,98,11.6
2020-09-30 07:00:00 EDT,884,97,11.4
2020-09-30 08:00:00 EDT,888,93,10.7
2020-09-30 09:00:00 EDT,958,93,11.2
2020-09-30 10:00:00 EDT,967,92,11.2
2020-09-30 11:00:00 EDT,978,94,11.6
2020-09-30 12:00:00 EDT,944,90,12.5
2020-09-30 13:00:00 EDT,951,77,14.8
2020-09-30 14:00:00 EDT,938,69,15.8
2020-09-30 15:00:00 EDT,944,80,13
2020-09-30 16:00:00 EDT,978,66,15.7
2020-09-30 17:00:00 EDT,1050,68,15.4
2020-09-30 18:00:00 EDT,1038,81,13.4
2020-09-30 19:00:00 EDT,1038,84,10.9
2020-09-30 20:00:00 EDT,998,89,10.2
2020-09-30 21:00:00 EDT,928,83,11.7
2020-09-30 22:00:00 EDT,860,87,11.2
2020-09-30 23:00:00 EDT,777,93,10.9
2020-10-01 00:00:00 EDT,727,92,11.3
2020-10-01 01:00:00 EDT,685,93,10.9
2020-10-01 02:00:00 EDT,682,94,10.8
2020-10-01 03:00:00 EDT,686,96,9.9
2020-10-01 04:00:00 EDT,683,97,10.1
2020-10-01 05:00:00 EDT,728,96,10
2020-10-01 06:00:00 EDT,821,96,9.6
2020-10-01 07:00:00 EDT,891,96,9.7
2020-10-01 08:00:00 EDT,919,95,9.9
2020-10-01 09:00:00 EDT,936,92,10.7
2020-10-01 10:00:00 EDT,908,88,11.9
2020-10-01 11:00:00 EDT,914,75,14.4
2020-10-01 12:00:00 EDT,941,69,15.3
2020-10-01 13:00:00 EDT,952,65,15.2
2020-10-01 14:00:00 EDT,922,68,15.7
2020-10-01 15:00:00 EDT,919,57,17.2
2020-10-01 16:00:00 EDT,969,73,14.1
2020-10-01 17:00:00 EDT,1022,56,16.2
2020-10-01 18:00:00 EDT,1005,71,14.6
2020-10-01 19:00:00 EDT,1023,78,11.6
2020-10-01 20:00:00 EDT,980,75,11.6
2020-10-01 21:00:00 EDT,926,85,9.6
2020-10-01 22:00:00 EDT,843,92,9.7
2020-10-01 23:00:00 EDT,781,94,8.8
2020-10-02 00:00:00 EDT,727,95,9
2020-10-02 01:00:00 EDT,714,96,9.2
2020-10-02 02:00:00 EDT,689,95,8.9
2020-10-02 03:00:00 EDT,682,93,9.3
2020-10-02 04:00:00 EDT,670,94,8.9
2020-10-02 05:00:00 EDT,739,95,8.2
2020-10-02 06:00:00 EDT,812,97,8
2020-10-02 07:00:00 EDT,888,96,8.7
2020-10-02 08:00:00 EDT,946,93,9.3
2020-10-02 09:00:00 EDT,957,89,9.9
2020-10-02 10:00:00 EDT,979,92,9.7
2020-10-02 11:00:00 EDT,985,95,9.3
2020-10-02 12:00:00 EDT,1005,96,9.5
2020-10-02 13:00:00 EDT,980,95,9.4
2020-10-02 14:00:00 EDT,927,94,10.1
2020-10-02 15:00:00 EDT,922,85,11.1
2020-10-02 16:00:00 EDT,958,82,11.1
2020-10-02 17:00:00 EDT,1017,82,10.8
2020-10-02 18:00:00 EDT,1009,84,10.4
2020-10-02 19:00:00 EDT,999,91,9.3
2020-10-02 20:00:00 EDT,965,94,8.9
2020-10-02 21:00:00 EDT,898,94,9.1
2020-10-02 22:00:00 EDT,841,86,7.6
2020-10-02 23:00:00 EDT,799,92,6.2
2020-10-03 00:00:00 EDT,747,84,6.6
2020-10-03 01:00:00 EDT,728,90,4.9
2020-10-03 02:00:00 EDT,709,96,4.9
2020-10-03 03:00:00 EDT,700,95,4.8
2020-10-03 04:00:00 EDT,699,97,5
2020-10-03 05:00:00 EDT,713,90,5.5
2020-10-03 06:00:00 EDT,747,90,5
2020-10-03 07:00:00 EDT,784,89,4.7
2020-10-03 08:00:00 EDT,812,95,4.7
2020-10-03 09:00:00 EDT,848,86,6.4
2020-10-03 10:00:00 EDT,886,83,7.3
2020-10-03 11:00:00 EDT,896,81,8
2020-10-03 12:00:00 EDT,868,77,8.6
2020-10-03 13:00:00 EDT,866,67,9.8
2020-10-03 14:00:00 EDT,846,59,10.8
2020-10-03 15:00:00 EDT,849,55,11.5
2020-10-03 16:00:00 EDT,888,50,11.6
2020-10-03 17:00:00 EDT,949,57,10.7
2020-10-03 18:00:00 EDT,976,63,10.2
2020-10-03 19:00:00 EDT,979,73,8.4
2020-10-03 20:00:00 EDT,940,77,7.5
2020-10-03 21:00:00 EDT,900,86,5.9
2020-10-03 22:00:00 EDT,838,92,5.3
2020-10-03 23:00:00 EDT,792,94,3.8
2020-10-04 00:00:00 EDT,738,92,3.8
2020-10-04 01:00:00 EDT,714,90,4.9
2020-10-04 02:00:00 EDT,700,93,5.2
2020-10-04 03:00:00 EDT,689,91,5.6
2020-10-04 04:00:00 EDT,672,92,5.3
2020-10-04 05:00:00 EDT,673,94,4.7
2020-10-04 06:00:00 EDT,701,94,5.3
2020-10-04 07:00:00 EDT,736,95,5.2
2020-10-04 08:00:00 EDT,776,96,6.1
2020-10-04 09:00:00 EDT,793,94,7.5
2020-10-04 10:00:00 EDT,797,78,9.6
2020-10-04 11:00:00 EDT,788,72,11.1
2020-10-04 12:00:00 EDT,795,62,12.6
2020-10-04 13:00:00 EDT,803,55,13.7
2020-10-04 14:00:00 EDT,826,59,13.7
2020-10-04 15:00:00 EDT,872,61,14
2020-10-04 16:00:00 EDT,944,89,10.6
2020-10-04 17:00:00 EDT,992,83,11.2
2020-10-04 18:00:00 EDT,988,88,11
2020-10-04 19:00:00 EDT,981,93,10.4
2020-10-04 20:00:00 EDT,940,95,9.8
2020-10-04 21:00:00 EDT,875,96,9.5
2020-10-04 22:00:00 EDT,809,96,9.3
2020-10-04 23:00:00 EDT,750,96,9.2
2020-10-05 00:00:00 EDT,704,95,9.5
2020-10-05 01:00:00 EDT,673,95,8.9
2020-10-05 02:00:00 EDT,662,95,8.6
2020-10-05 03:00:00 EDT,657,97,8.7
2020-10-05 04:00:00 EDT,674,97,8.6
2020-10-05 05:00:00 EDT,723,97,8.7
2020-10-05 06:00:00 EDT,806,98,8.8
2020-10-05 07:00:00 EDT,893,97,8.9
2020-10-05 08:00:00 EDT,936,97,9
2020-10-05 09:00:00 EDT,955,96,9.4
2020-10-05 10:00:00 EDT,947,91,10.1
2020-10-05 11:00:00 EDT,970,87,11
2020-10-05 12:00:00 EDT,972,83,11.5
2020-10-05 13:00:00 EDT,998,82,11.4
2020-10-05 14:00:00 EDT,1002,78,11.3
2020-10-05 15:00:00 EDT,993,79,11.6
2020-10-05 16:00:00 EDT,1012,79,11.1
2020-10-05 17:00:00 EDT,1035,77,11
2020-10-05 18:00:00 EDT,1037,83,10.5
2020-10-05 19:00:00 EDT,1050,89,8.7
2020-10-05 20:00:00 EDT,1016,96,7.5
2020-10-05 21:00:00 EDT,959,93,7.5
2020-10-05 22:00:00 EDT,898,93,7.8
2020-10-05 23:00:00 EDT,819,94,7.2
2020-10-06 00:00:00 EDT,759,97,6.6
2020-10-06 01:00:00 EDT,735,96,6.7
2020-10-06 02:00:00 EDT,718,95,6.9
2020-10-06 03:00:00 EDT,704,96,6.5
2020-10-06 04:00:00 EDT,731,97,5.8
2020-10-06 05:00:00 EDT,783,97,7.2
2020-10-06 06:00:00 EDT,882,97,6.8
2020-10-06 07:00:00 EDT,963,98,7.4
2020-10-06 08:00:00 EDT,952,97,8.2
2020-10-06 09:00:00 EDT,928,94,10.4
2020-10-06 10:00:00 EDT,947,89,11.3
2020-10-06 11:00:00 EDT,977,81,12.6
2020-10-06 12:00:00 EDT,980,74,13.5
2020-10-06 13:00:00 EDT,971,63,15.2
2020-10-06 14:00:00 EDT,955,62,15.3
2020-10-06 15:00:00 EDT,981,63,15.3
2020-10-06 16:00:00 EDT,996,60,15.9
2020-10-06 17:00:00 EDT,1078,63,15.1
2020-10-06 18:00:00 EDT,1070,64,14.6
2020-10-06 19:00:00 EDT,1048,64,14.2
2020-10-06 20:00:00 EDT,998,65,14.3
2020-10-06 21:00:00 EDT,954,67,14.1
2020-10-06 22:00:00 EDT,882,66,14.1
2020-10-06 23:00:00 EDT,795,65,14.5
2020-10-07 00:00:00 EDT,742,67,14.6
2020-10-07 01:00:00 EDT,708,72,13.7
2020-10-07 02:00:00 EDT,703,79,12.1
2020-10-07 03:00:00 EDT,693,82,9.6
2020-10-07 04:00:00 EDT,702,87,10.6
2020-10-07 05:00:00 EDT,748,84,11.9
2020-10-07 06:00:00 EDT,820,87,11.9
2020-10-07 07:00:00 EDT,936,85,12.6
2020-10-07 08:00:00 EDT,1002,94,12.3
2020-10-07 09:00:00 EDT,1009,95,12.9
2020-10-07 10:00:00 EDT,1041,95,13.3
2020-10-07 11:00:00 EDT,1020,90,14.3
2020-10-07 12:00:00 EDT,1009,80,14.4
2020-10-07 13:00:00 EDT,985,71,16.1
2020-10-07 14:00:00 EDT,974,81,13.2
2020-10-07 15:00:00 EDT,954,64,15.3
2020-10-07 16:00:00 EDT,999,67,13.6
2020-10-07 17:00:00 EDT,1050,71,12.1
2020-10-07 18:00:00 EDT,1043,76,10.2
2020-10-07 19:00:00 EDT,1034,78,10.5
2020-10-07 20:00:00 EDT,986,75,10.9
2020-10-07 21:00:00 EDT,933,71,10.1
2020-10-07 22:00:00 EDT,864,69,9.4
2020-10-07 23:00:00 EDT,783,74,8.7
2020-10-08 00:00:00 EDT,740,68,7.3
2020-10-08 01:00:00 EDT,719,67,7.3
2020-10-08 02:00:00 EDT,696,70,6.3
2020-10-08 03:00:00 EDT,690,74,5.7
2020-10-08 04:00:00 EDT,692,75,5.3
2020-10-08 05:00:00 EDT,754,77,4.3
2020-10-08 06:00:00 EDT,846,79,4.3
2020-10-08 07:00:00 EDT,934,80,4.6
2020-10-08 08:00:00 EDT,941,74,4.9
2020-10-08 09:00:00 EDT,938,72,5.6
2020-10-08 10:00:00 EDT,941,62,5.9
2020-10-08 11:00:00 EDT,934,63,6.6
2020-10-08 12:00:00 EDT,907,57,6.9
2020-10-08 13:00:00 EDT,903,52,7.5
2020-10-08 14:00:00 EDT,870,52,8.1
2020-10-08 15:00:00 EDT,874,49,9.3
2020-10-08 16:00:00 EDT,910,51,9.2
2020-10-08 17:00:00 EDT,980,51,9.1
2020-10-08 18:00:00 EDT,1005,55,7.6
2020-10-08 19:00:00 EDT,1023,57,6.6
2020-10-08 20:00:00 EDT,978,62,4.7
2020-10-08 21:00:00 EDT,932,65,4.2
2020-10-08 22:00:00 EDT,876,67,3.9
2020-10-08 23:00:00 EDT,801,77,3.4
2020-10-09 00:00:00 EDT,744,80,2.1
2020-10-09 01:00:00 EDT,696,85,1.4
2020-10-09 02:00:00 EDT,711,85,1.6
2020-10-09 03:00:00 EDT,714,82,1.7
2020-10-09 04:00:00 EDT,731,83,1.5
2020-10-09 05:00:00 EDT,785,89,0.6
2020-10-09 06:00:00 EDT,876,92,-0.5
2020-10-09 07:00:00 EDT,952,93,-0.1
2020-10-09 08:00:00 EDT,930,94,0.3
2020-10-09 09:00:00 EDT,897,86,4.2
2020-10-09 10:00:00 EDT,869,68,7.9
2020-10-09 11:00:00 EDT,898,58,10.7
2020-10-09 12:00:00 EDT,906,53,12.5
2020-10-09 13:00:00 EDT,900,51,14
2020-10-09 14:00:00 EDT,911,47,14.3
2020-10-09 15:00:00 EDT,942,49,13.5
2020-10-09 16:00:00 EDT,952,47,14.1
2020-10-09 17:00:00 EDT,1003,53,13.5
2020-10-09 18:00:00 EDT,977,52,13.1
2020-10-09 19:00:00 EDT,993,61,11.9
2020-10-09 20:00:00 EDT,955,75,11.3
2020-10-09 21:00:00 EDT,910,77,11.1
2020-10-09 22:00:00 EDT,863,78,10.5
2020-10-09 23:00:00 EDT,795,77,10.4
2020-10-10 00:00:00 EDT,726,77,10.6
2020-10-10 01:00:00 EDT,712,72,12.8
2020-10-10 02:00:00 EDT,667,68,14.2
2020-10-10 03:00:00 EDT,669,61,16.2
2020-10-10 04:00:00 EDT,682,58,17.1
2020-10-10 05:00:00 EDT,683,59,16.9
2020-10-10 06:00:00 EDT,708,62,16.4
2020-10-10 07:00:00 EDT,760,66,15.8
2020-10-10 08:00:00 EDT,781,66,16.5
2020-10-10 09:00:00 EDT,804,68,17.1
2020-10-10 10:00:00 EDT,812,64,19.1
2020-10-10 11:00:00 EDT,828,61,20.6
2020-10-10 12:00:00 EDT,860,61,21.5
2020-10-10 13:00:00 EDT,898,63,21.4
2020-10-10 14:00:00 EDT,909,69,20.8
2020-10-10 15:00:00 EDT,901,64,22.5
2020-10-10 16:00:00 EDT,931,65,21.9
2020-10-10 17:00:00 EDT,967,67,21
2020-10-10 18:00:00 EDT,951,63,18.2
2020-10-10 19:00:00 EDT,934,61,16.1
2020-10-10 20:00:00 EDT,877,63,13.1
2020-10-10 21:00:00 EDT,827,61,11.1
2020-10-10 22:00:00 EDT,775,57,9.6
2020-10-10 23:00:00 EDT,720,61,8.6
2020-10-11 00:00:00 EDT,667,65,8
2020-10-11 01:00:00 EDT,657,65,6.9
2020-10-11 02:00:00 EDT,632,69,6.3
2020-10-11 03:00:00 EDT,623,73,5.1
2020-10-11 04:00:00 EDT,631,72,4.8
2020-10-11 05:00:00 EDT,645,75,3.9
2020-10-11 06:00:00 EDT,676,80,3.4
2020-10-11 07:00:00 EDT,712,87,1.9
2020-10-11 08:00:00 EDT,727,85,2.9
2020-10-11 09:00:00 EDT,740,76,4.7
2020-10-11 10:00:00 EDT,751,73,5.7
2020-10-11 11:00:00 EDT,763,61,7
2020-10-11 12:00:00 EDT,771,55,7.7
2020-10-11 13:00:00 EDT,767,48,8.7
2020-10-11 14:00:00 EDT,765,47,10.1
2020-10-11 15:00:00 EDT,785,43,10
2020-10-11 16:00:00 EDT,840,37,10.1
2020-10-11 17:00:00 EDT,902,45,10.1
2020-10-11 18:00:00 EDT,913,48,8.6
2020-10-11 19:00:00 EDT,913,67,4.8
2020-10-11 20:00:00 EDT,881,61,5.2
2020-10-11 21:00:00 EDT,841,64,4.6
2020-10-11 22:00:00 EDT,792,66,3.9
2020-10-11 23:00:00 EDT,741,69,2.8
2020-10-12 00:00:00 EDT,699,71,2.4
2020-10-12 01:00:00 EDT,674,72,2.1
2020-10-12 02:00:00 EDT,660,74,2
2020-10-12 03:00:00 EDT,659,77,1.6
2020-10-12 04:00:00 EDT,664,78,1.4
2020-10-12 05:00:00 EDT,686,81,1
2020-10-12 06:00:00 EDT,725,78,1.1
2020-10-12 07:00:00 EDT,750,79,0.8
2020-10-12 08:00:00 EDT,777,75,1.7
2020-10-12 09:00:00 EDT,774,70,3.7
2020-10-12 10:00:00 EDT,830,67,5.5
2020-10-12 11:00:00 EDT,865,62,7.2
2020-10-12 12:00:00 EDT,881,58,8.8
2020-10-12 13:00:00 EDT,892,58,10.4
2020-10-12 14:00:00 EDT,880,56,11.1
2020-10-12 15:00:00 EDT,914,55,11.6
2020-10-12 16:00:00 EDT,963,57,12.6
2020-10-12 17:00:00 EDT,990,54,13.6
2020-10-12 18:00:00 EDT,998,51,13.2
2020-10-12 19:00:00 EDT,990,55,11.8
2020-10-12 20:00:00 EDT,944,57,11.2
2020-10-12 21:00:00 EDT,899,56,11.5
2020-10-12 22:00:00 EDT,829,57,11.4
2020-10-12 23:00:00 EDT,765,60,11.1
2020-10-13 00:00:00 EDT,713,62,10.9
2020-10-13 01:00:00 EDT,695,71,10.5
2020-10-13 02:00:00 EDT,689,86,9
2020-10-13 03:00:00 EDT,663,88,8.2
2020-10-13 04:00:00 EDT,685,95,7.5
2020-10-13 05:00:00 EDT,723,96,7.4
2020-10-13 06:00:00 EDT,832,97,7.5
2020-10-13 07:00:00 EDT,910,97,7.5
2020-10-13 08:00:00 EDT,972,98,7.8
2020-10-13 09:00:00 EDT,991,98,8.3
2020-10-13 10:00:00 EDT,1012,98,8.8
2020-10-13 11:00:00 EDT,1034,98,9.5
2020-10-13 12:00:00 EDT,1023,98,9.8
2020-10-13 13:00:00 EDT,1002,98,10.6
2020-10-13 14:00:00 EDT,956,98,11.5
2020-10-13 15:00:00 EDT,971,98,12.2
2020-10-13 16:00:00 EDT,999,98,11.2
2020-10-13 17:00:00 EDT,1030,96,11.7
2020-10-13 18:00:00 EDT,1030,98,10.6
2020-10-13 19:00:00 EDT,1015,99,10.1
2020-10-13 20:00:00 EDT,987,99,9.6
2020-10-13 21:00:00 EDT,903,99,9
2020-10-13 22:00:00 EDT,860,99,8.4
2020-10-13 23:00:00 EDT,789,99,7.8
2020-10-14 00:00:00 EDT,743,100,6.6
2020-10-14 01:00:00 EDT,723,100,7.3
2020-10-14 02:00:00 EDT,710,100,7.1
2020-10-14 03:00:00 EDT,708,100,5.5
2020-10-14 04:00:00 EDT,706,100,6.1
2020-10-14 05:00:00 EDT,730,100,5
2020-10-14 06:00:00 EDT,809,100,5
2020-10-14 07:00:00 EDT,903,99,3.6
2020-10-14 08:00:00 EDT,916,100,4.6
2020-10-14 09:00:00 EDT,883,100,7.4
2020-10-14 10:00:00 EDT,861,86,10.4
2020-10-14 11:00:00 EDT,865,75,11.5
2020-10-14 12:00:00 EDT,872,66,12.7
2020-10-14 13:00:00 EDT,881,54,13.9
2020-10-14 14:00:00 EDT,867,46,15
2020-10-14 15:00:00 EDT,912,41,15.6
2020-10-14 16:00:00 EDT,932,45,14.4
2020-10-14 17:00:00 EDT,984,43,14.8
2020-10-14 18:00:00 EDT,1013,51,12.3
2020-10-14 19:00:00 EDT,990,60,10
2020-10-14 20:00:00 EDT,949,57,10.2
2020-10-14 21:00:00 EDT,910,63,8
2020-10-14 22:00:00 EDT,826,73,8.2
2020-10-14 23:00:00 EDT,766,84,8.6
2020-10-15 00:00:00 EDT,718,84,9
2020-10-15 01:00:00 EDT,699,87,8.3
2020-10-15 02:00:00 EDT,687,82,8.4
2020-10-15 03:00:00 EDT,687,75,8.4
2020-10-15 04:00:00 EDT,700,73,8.2
2020-10-15 05:00:00 EDT,742,71,8
2020-10-15 06:00:00 EDT,842,72,8.4
2020-10-15 07:00:00 EDT,924,71,8.8
2020-10-15 08:00:00 EDT,929,67,10.1
2020-10-15 09:00:00 EDT,945,61,12.7
2020-10-15 10:00:00 EDT,945,54,15.3
2020-10-15 11:00:00 EDT,961,52,17
2020-10-15 12:00:00 EDT,930,51,18.9
2020-10-15 13:00:00 EDT,968,55,18.5
2020-10-15 14:00:00 EDT,1020,81,14.6
2020-10-15 15:00:00 EDT,1018,86,13.8
2020-10-15 16:00:00 EDT,1052,90,12.6
2020-10-15 17:00:00 EDT,1078,91,11.2
2020-10-15 18:00:00 EDT,1049,94,10.7
2020-10-15 19:00:00 EDT,1016,95,10.7
2020-10-15 20:00:00 EDT,952,94,10.5
2020-10-15 21:00:00 EDT,920,95,10.3
2020-10-15 22:00:00 EDT,852,95,10
2020-10-15 23:00:00 EDT,780,95,9.8
2020-10-16 00:00:00 EDT,739,96,9.8
2020-10-16 01:00:00 EDT,708,96,9.5
2020-10-16 02:00:00 EDT,669,97,9.5
2020-10-16 03:00:00 EDT,693,96,9.2
2020-10-16 04:00:00 EDT,711,95,8.8
2020-10-16 05:00:00 EDT,732,98,9.4
2020-10-16 06:00:00 EDT,815,98,9.3
2020-10-16 07:00:00 EDT,912,98,9
2020-10-16 08:00:00 EDT,957,97,8.8
2020-10-16 09:00:00 EDT,970,96,8.7
2020-10-16 10:00:00 EDT,974,96,9.1
2020-10-16 11:00:00 EDT,959,90,9.6
2020-10-16 12:00:00 EDT,944,84,9.6
2020-10-16 13:00:00 EDT,946,72,10.1
2020-10-16 14:00:00 EDT,954,74,9.9
2020-10-16 15:00:00 EDT,956,75,9.2
2020-10-16 16:00:00 EDT,982,73,9.2
2020-10-16 17:00:00 EDT,1016,84,7.4
2020-10-16 18:00:00 EDT,1027,84,7.6
2020-10-16 19:00:00 EDT,999,88,6.2
2020-10-16 20:00:00 EDT,975,90,5.8
2020-10-16 21:00:00 EDT,925,96,4.1
2020-10-16 22:00:00 EDT,869,89,4.7
2020-10-16 23:00:00 EDT,822,94,3.4
2020-10-17 00:00:00 EDT,769,94,2.9
2020-10-17 01:00:00 EDT,739,95,0.6
2020-10-17 02:00:00 EDT,735,97,1.5
2020-10-17 03:00:00 EDT,719,97,1.2
2020-10-17 04:00:00 EDT,733,99,0.4
2020-10-17 05:00:00 EDT,746,99,-0.2
2020-10-17 06:00:00 EDT,780,97,0.1
2020-10-17 07:00:00 EDT,823,98,0
2020-10-17 08:00:00 EDT,858,98,0
2020-10-17 09:00:00 EDT,847,98,2.3
2020-10-17 10:00:00 EDT,823,82,6
2020-10-17 11:00:00 EDT,817,59,9.5
2020-10-17 12:00:00 EDT,818,54,11.1
2020-10-17 13:00:00 EDT,809,52,12.1
2020-10-17 14:00:00 EDT,803,47,13.3
2020-10-17 15:00:00 EDT,831,42,12.7
2020-10-17 16:00:00 EDT,868,38,13.3
2020-10-17 17:00:00 EDT,929,47,11.6
2020-10-17 18:00:00 EDT,963,53,11.1
2020-10-17 19:00:00 EDT,952,66,8.5
2020-10-17 20:00:00 EDT,916,71,7.6
2020-10-17 21:00:00 EDT,869,73,6.5
2020-10-17 22:00:00 EDT,816,73,5.8
2020-10-17 23:00:00 EDT,762,78,4.9
2020-10-18 00:00:00 EDT,720,78,4.7
2020-10-18 01:00:00 EDT,682,82,3.2
2020-10-18 02:00:00 EDT,637,82,3
2020-10-18 03:00:00 EDT,628,82,4.9
2020-10-18 04:00:00 EDT,623,84,4.7
2020-10-18 05:00:00 EDT,640,82,5
2020-10-18 06:00:00 EDT,680,75,5.3
2020-10-18 07:00:00 EDT,700,73,5.4
2020-10-18 08:00:00 EDT,779,63,6.9
2020-10-18 09:00:00 EDT,820,57,8.4
2020-10-18 10:00:00 EDT,856,56,9.2
2020-10-18 11:00:00 EDT,873,51,10.7
2020-10-18 12:00:00 EDT,886,47,11.6
2020-10-18 13:00:00 EDT,887,43,13.6
2020-10-18 14:00:00 EDT,897,39,13.7
2020-10-18 15:00:00 EDT,904,39,13.1
2020-10-18 16:00:00 EDT,941,41,12.8
2020-10-18 17:00:00 EDT,1003,47,11.9
2020-10-18 18:00:00 EDT,1004,40,12.1
2020-10-18 19:00:00 EDT,956,41,11.8
2020-10-18 20:00:00 EDT,922,44,11.5
2020-10-18 21:00:00 EDT,860,42,12.2
2020-10-18 22:00:00 EDT,794,41,12.4
2020-10-18 23:00:00 EDT,727,41,13.3
2020-10-19 00:00:00 EDT,681,44,13.1
2020-10-19 01:00:00 EDT,651,45,13.3
2020-10-19 02:00:00 EDT,638,50,13.4
2020-10-19 03:00:00 EDT,638,55,13.2
